CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-09026;2006;2465;1;MANIPULADO DE VIDRIO;1
S-09026;2006;831;2;MEDICOS MEDICINA GENERAL;1
S-09026;2006;6732;1;OTROS CAFES Y BARES;1
S-09026;2006;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-09026;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-09026;2006;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-09026;2006;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;1
S-09026;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-09026;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-09026;2006;9731;1;SERVICIOS FOTOGRAFICOS;1
S-09027;2006;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-09027;2006;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;2
S-09027;2006;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-09027;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09027;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;2
S-09027;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-09027;2006;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-09027;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-09027;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-09027;2006;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-09027;2006;833;2;ESTOMATOLOGOS;1
S-09027;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-09027;2006;4951;1;FAB. ART. ESCRITORIO;1
S-09027;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-09027;2006;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;1
S-09027;2006;6732;1;OTROS CAFES Y BARES;3
S-09027;2006;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-09027;2006;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-09027;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09027;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-09027;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;4
S-09027;2006;013;2;VETERINARIOS;1
S-09028;2006;6432;1;COM.MEN.BACALAO Y SALAZONES;1
S-09028;2006;6424;1;COM.MEN.CARNICERIAS;4
S-09028;2006;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;6
S-09028;2006;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;1
S-09028;2006;641;1;COM.MEN.FRUTAS,VERDURAS;6
S-09028;2006;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;4
S-09028;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09028;2006;6431;1;COM.MEN.PESCADOS;2
S-09028;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;9
S-09028;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-09028;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09028;2006;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-09028;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-09028;2006;6732;1;OTROS CAFES Y BARES;2
S-09028;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09028;2006;6715;1;RESTAURANTES DE UN TENEDOR;1
S-09029;2006;731;2;ABOGADOS;3
S-09029;2006;511;2;AGENTES COMERCIALES;1
S-09029;2006;411;2;ARQUITECTOS;1
S-09029;2006;812;1;CAJAS DE AHORRO;1
S-09029;2006;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;1
S-09029;2006;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-09029;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-09029;2006;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-09029;2006;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;2
S-09029;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-09029;2006;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-09029;2006;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-09029;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-09029;2006;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-09029;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-09029;2006;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-09030;2006;4685;1;ACTIV. ANEXAS IND. MUEBLE;1
S-09030;2006;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-09030;2006;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;3
S-09030;2006;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-09030;2006;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-09030;2006;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-09030;2006;811;1;BANCA;1
S-09030;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-09030;2006;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-09030;2006;6162;1;COM.MAY. HIERRO Y ACERO;1
S-09030;2006;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;1
S-09030;2006;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-09030;2006;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-09030;2006;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-09030;2006;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-09030;2006;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-09030;2006;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
S-09030;2006;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-09030;2006;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-09030;2006;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-09030;2006;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;2
S-09030;2006;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-09030;2006;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;2
S-09030;2006;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-09030;2006;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-09030;2006;6552;1;COM.MEN.GASES COMBUSTIBLES;1
S-09030;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-09030;2006;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-09030;2006;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-09030;2006;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;2
S-09030;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-09030;2006;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;2
S-09030;2006;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-09030;2006;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;3
S-09030;2006;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;1
S-09030;2006;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;10
S-09030;2006;3141;1;FAB. ART. CARPINTERIA METALICA;3
S-09030;2006;467;1;FAB. ART. JUNCO, CAùA Y CESTERIA;1
S-09030;2006;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;1
S-09030;2006;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
S-09030;2006;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-09030;2006;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;1
S-09030;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-09030;2006;3166;1;FAB. MOBILIARIO METALICO;1
S-09030;2006;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-09030;2006;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
S-09030;2006;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;2
S-09030;2006;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
S-09030;2006;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;2
S-09030;2006;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;2
S-09030;2006;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
S-09030;2006;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;2
S-09030;2006;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-09030;2006;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-09030;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-09030;2006;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-09030;2006;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-09030;2006;6732;1;OTROS CAFES Y BARES;1
S-09030;2006;9429;1;OTROS SERV. SANITARIOS;1
S-09030;2006;8439;1;OTROS SERVICIOS TECNICOS NCOP;3
S-09030;2006;4311;1;PREP. FIBRAS DE ALGODON;1
S-09030;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-09030;2006;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-09030;2006;6715;1;RESTAURANTES DE UN TENEDOR;1
S-09030;2006;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-09030;2006;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-09030;2006;3191;1;TALLERES DE MECANICA EN GENERAL;7
S-09030;2006;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-09030;2006;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;2
S-09031;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09031;2006;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-09031;2006;6732;1;OTROS CAFES Y BARES;1
S-09031;2006;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-09031;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-09032;2006;4685;1;ACTIV. ANEXAS IND. MUEBLE;1
S-09032;2006;4912;1;BISUTERIA;1
S-09032;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09032;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09032;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-09032;2006;6732;1;OTROS CAFES Y BARES;4
S-09032;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-09033;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-09033;2006;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-09033;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-09033;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-09033;2006;6426;1;COM.MEN.CASQUERIAS;1
S-09033;2006;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-09033;2006;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;3
S-09033;2006;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-09033;2006;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-09033;2006;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-09033;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09033;2006;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-09033;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-09033;2006;3166;1;FAB. MOBILIARIO METALICO;1
S-09033;2006;6732;1;OTROS CAFES Y BARES;5
S-09033;2006;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-09033;2006;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-09033;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-09033;2006;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;1
S-09033;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-09033;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-09034;2006;731;2;ABOGADOS;1
S-09034;2006;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-09034;2006;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-09034;2006;812;1;CAJAS DE AHORRO;2
S-09034;2006;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-09034;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-09034;2006;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-09034;2006;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;3
S-09034;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-09034;2006;6431;1;COM.MEN.PESCADOS;1
S-09034;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;2
S-09034;2006;6515;1;COM.MEN.PRENDAS ESPECIALES;1
S-09034;2006;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-09034;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-09034;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09034;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09034;2006;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-09034;2006;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-09034;2006;833;2;ESTOMATOLOGOS;1
S-09034;2006;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-09034;2006;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-09034;2006;3141;1;FAB. ART. CARPINTERIA METALICA;3
S-09034;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-09034;2006;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
S-09034;2006;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-09034;2006;6732;1;OTROS CAFES Y BARES;3
S-09034;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-09034;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;2
S-09034;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-09034;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;2
S-09035;2006;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-09035;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-09035;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-09035;2006;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;2
S-09035;2006;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-09035;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09035;2006;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-09035;2006;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-09035;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-09035;2006;645;1;COM.MEN.VINOS Y BEBIDAS;1
S-09035;2006;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-09035;2006;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-09035;2006;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-09035;2006;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-09035;2006;2465;1;MANIPULADO DE VIDRIO;1
S-09035;2006;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-09035;2006;6732;1;OTROS CAFES Y BARES;2
S-09035;2006;999;1;OTROS SERVICIOS N.C.O.P.;1
S-09035;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-09035;2006;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-09035;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-09035;2006;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-09035;2006;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-09036;2006;731;2;ABOGADOS;1
S-09036;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-09036;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-09036;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-09036;2006;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-09036;2006;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-09036;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-09036;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-09036;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-09036;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-09036;2006;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-09036;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-09036;2006;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-09036;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09036;2006;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;1
S-09036;2006;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-09036;2006;854;2;EXPERTOS ORGANIZACION CONGRESOS;1
S-09036;2006;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-09036;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-09036;2006;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-09036;2006;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-09036;2006;6732;1;OTROS CAFES Y BARES;6
S-09036;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09036;2006;999;1;OTROS SERVICIOS N.C.O.P.;1
S-09036;2006;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;2
S-09036;2006;6715;1;RESTAURANTES DE UN TENEDOR;1
S-09036;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-09037;2006;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-09037;2006;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-09037;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-09037;2006;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-09037;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;3
S-09037;2006;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-09037;2006;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-09037;2006;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-09037;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09037;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-09037;2006;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-09037;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-09037;2006;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-09037;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-09037;2006;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-09037;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-09037;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-09037;2006;6463;1;COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.;1
S-09037;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09037;2006;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-09037;2006;9339;1;OTROS ACTIV. ENSEùANZA;1
S-09037;2006;6732;1;OTROS CAFES Y BARES;1
S-09037;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-09037;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-09037;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-09038;2006;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-09038;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-09038;2006;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;1
S-09038;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;5
S-09038;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;3
S-09038;2006;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-09038;2006;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-09038;2006;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-09038;2006;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;2
S-09038;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-09038;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-09038;2006;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-09038;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-09038;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-09038;2006;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;2
S-09038;2006;833;2;ESTOMATOLOGOS;1
S-09038;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-09038;2006;4959;1;FAB. OTROS ART. NCOP;1
S-09038;2006;6521;1;FARMACIAS;1
S-09038;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-09038;2006;2465;1;MANIPULADO DE VIDRIO;1
S-09038;2006;6732;1;OTROS CAFES Y BARES;7
S-09038;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09038;2006;999;1;OTROS SERVICIOS N.C.O.P.;3
S-09038;2006;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-09038;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-09038;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-09038;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-09038;2006;922;1;SERVICIOS DE LIMPIEZA;1
S-09038;2006;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-09038;2006;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-09038;2006;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-09042;2006;5055;1;CARPINTERIA Y CERRAJERIA;1
S-09042;2006;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-09042;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-09042;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09043;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-09043;2006;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-09043;2006;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-09043;2006;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-09043;2006;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-09043;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09043;2006;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-09043;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-09043;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09043;2006;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
S-09043;2006;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;1
S-09043;2006;9339;1;OTROS ACTIV. ENSEùANZA;1
S-09043;2006;6732;1;OTROS CAFES Y BARES;2
S-09043;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09043;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-09043;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-09043;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-09044;2006;731;2;ABOGADOS;1
S-09044;2006;812;1;CAJAS DE AHORRO;1
S-09044;2006;6424;1;COM.MEN.CARNICERIAS;1
S-09044;2006;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-09044;2006;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-09044;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09044;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-09044;2006;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-09044;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-09044;2006;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-09044;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-09044;2006;945;1;CONSULTAS Y CLINICAS VETERINARIAS;1
S-09044;2006;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-09044;2006;9339;1;OTROS ACTIV. ENSEùANZA;1
S-09044;2006;6732;1;OTROS CAFES Y BARES;2
S-09044;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-09044;2006;9799;1;OTROS SERVICIOS PERSONALES NCOP;1
S-09044;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-09044;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-09044;2006;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-09045;2006;723;2;ADMINISTRADORES DE FINCAS;1
S-09045;2006;755;1;AGENCIAS DE VIAJES;2
S-09045;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;3
S-09045;2006;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-09045;2006;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-09045;2006;811;1;BANCA;3
S-09045;2006;812;1;CAJAS DE AHORRO;3
S-09045;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;4
S-09045;2006;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
